sch_id,stud_id,score
4223,2887,5.758
4223,2888,21.813
4223,2889,6.129
4223,2890,18.234
4223,2891,1.5
4223,2892,17.309
4223,2893,4.578
4223,2894,15.275
4223,2895,21.95
4223,2896,12.957
4223,2897,13.734
4223,2898,4.858
4223,2899,13.853
4223,2900,19.254
4223,2901,5.684
4223,2902,8.636
4223,2903,12.071
4223,2904,12.1
4223,2905,5.662
4223,2906,10.779
4223,2907,20.005
4223,2908,23.814
4223,2909,18.51
4253,2910,10.703
4253,2911,14.47
4253,2912,12.769
4253,2913,4.89
4253,2914,8.439
4253,2915,2.47
4253,2916,1.129
4253,2917,14.495
4253,2918,16.063
4253,2919,0.28
4253,2920,0.179
4253,2921,-1.853
4253,2922,14.934
4253,2923,10.809
4253,2924,12.809
4253,2925,1.813
4253,2926,5.023
4253,2927,6.045
4253,2928,14.992
4253,2929,8.663
4253,2930,8.511
4253,2931,13.88
4253,2932,9.871
4253,2933,11.868
4253,2934,8.168
4253,2935,0.772
4253,2936,11.785
4253,2937,2.51
4253,2938,7.289
4253,2939,6.549
4253,2940,1.012
4253,2941,5.009
4253,2942,11.698
4253,2943,16.339
4253,2944,3.907
4253,2945,7.424
4253,2946,11.02
4253,2947,12.782
4253,2948,8.854
4253,2949,7.538
4253,2950,20.468
4253,2951,16.209
4253,2952,16.654
4253,2953,2.69
4253,2954,3.023
4253,2955,6.207
4253,2956,23.239
4253,2957,11.969
4253,2958,12.017
4253,2959,13.47
4253,2960,14.526
4253,2961,6.848
4253,2962,18.808
4253,2963,9.751
4253,2964,7.957
4253,2965,17.519
4253,2966,13.102
4253,2967,5.581
4292,2968,2.057
4292,2969,9.255
4292,2970,3.248
4292,2971,21.754
4292,2972,18.5
4292,2973,18.416
4292,2974,13.502
4292,2975,15.362
4292,2976,13.331
4292,2977,5.427
4292,2978,20.972
4292,2979,5.216
4292,2980,2.826
4292,2981,12.165
4292,2982,11.934
4292,2983,3.42
4292,2984,8.694
4292,2985,8.489
4292,2986,-0.287
4292,2987,7.482
4292,2988,10.169
4292,2989,7.167
4292,2990,19.79
4292,2991,12.801
4292,2992,18.781
4292,2993,15.051
4292,2994,11.824
4292,2995,5.698
4292,2996,21.605
4292,2997,9.792
4292,2998,9.609
4292,2999,21.272
4292,3000,15.665
4292,3001,16.638
4292,3002,12.514
4292,3003,18.022
4292,3004,6.703
4292,3005,12.956
4292,3006,14.3
4292,3007,12.001
4292,3008,2.911
4292,3009,3.931
4292,3010,4.95
4292,3011,9.975
4292,3012,2.985
4292,3013,21.536
4292,3014,23.619
4292,3015,15.164
4292,3016,23.619
4292,3017,16.278
4292,3018,18.318
4292,3019,7.128
4292,3020,17.088
4292,3021,18.042
4292,3022,16.442
4292,3023,14.241
4292,3024,7.821
4292,3025,12.431
4292,3026,17.378
4292,3027,17.294
4292,3028,18.504
4292,3029,19.03
4292,3030,21.19
4292,3031,20.588
4292,3032,11.599
4325,3033,16.421
4325,3034,22.56
4325,3035,11.659
4325,3036,8.001
4325,3037,13.608
4325,3038,7.514
4325,3039,18.049
4325,3040,11.182
4325,3041,20.717
4325,3042,6.946
4325,3043,3.552
4325,3044,11.735
4325,3045,4.101
4325,3046,20.658
4325,3047,14.194
4325,3048,19.443
4325,3049,22.127
4325,3050,16.549
4325,3051,15.476
4325,3052,10.211
4325,3053,18.792
4325,3054,15.441
4325,3055,19.082
4325,3056,14.259
4325,3057,4.073
4325,3058,8.804
4325,3059,12.982
4325,3060,7.484
4325,3061,4.23
4325,3062,13.112
4325,3063,17.931
4325,3064,22.783
4325,3065,10.386
4325,3066,7.039
4325,3067,17.359
4325,3068,15.902
4325,3069,7.128
4325,3070,7.306
4325,3071,3.923
4325,3072,24.479
4325,3073,8.938
4325,3074,18.002
4325,3075,22.055
4325,3076,15.924
4325,3077,9.116
4325,3078,19.25
4325,3079,19.521
4325,3080,12.76
4325,3081,21.318
4325,3082,6.333
4325,3083,3.723
4325,3084,8.43
4325,3085,9.152
4350,3086,21.564
4350,3087,-2.832
4350,3088,7.756
4350,3089,8.807
4350,3090,12.253
4350,3091,3.484
4350,3092,8.889
4350,3093,3.342
4350,3094,11.597
4350,3095,17.874
4350,3096,-0.818
4350,3097,20.141
4350,3098,14.1
4350,3099,16.447
4350,3100,19.751
4350,3101,5.941
4350,3102,6.289
4350,3103,13.092
4350,3104,14.518
4350,3105,-2.535
4350,3106,11.751
4350,3107,18.359
4350,3108,15.033
4350,3109,5.005
4350,3110,16.846
4350,3111,2.827
4350,3112,13.146
4350,3113,23.231
4350,3114,12.753
4350,3115,17.394
4350,3116,22.285
4350,3117,19.52
4350,3118,13.419
4383,3119,1.886
4383,3120,1.13
4383,3121,2.49
4383,3122,17.506
4383,3123,6.219
4383,3124,5.176
4383,3125,5.334
4383,3126,13.031
4383,3127,20.272
4383,3128,19.755
4383,3129,10.994
4383,3130,20.631
4383,3131,7.042
4383,3132,2.871
4383,3133,13.21
4383,3134,15.452
4383,3135,8.624
4383,3136,5.946
4383,3137,16.158
4383,3138,18.708
4383,3139,19.133
4383,3140,-2.832
4383,3141,21.254
4383,3142,18.865
4383,3143,17.787
4410,3144,6.356
4410,3145,17.041
4410,3146,13.708
4410,3147,15.79
4410,3148,19.224
4410,3149,11.45
4410,3150,19.194
4410,3151,3.489
4410,3152,10.516
4410,3153,10.971
4410,3154,14.641
4410,3155,8.512
4410,3156,21.487
4410,3157,11.464
4410,3158,18.873
4410,3159,17.84
4410,3160,5.662
4410,3161,14.814
4410,3162,6.653
4410,3163,20.237
4410,3164,23.498
4410,3165,7.29
4410,3166,16.285
4410,3167,12.081
4410,3168,17.005
4410,3169,1.568
4410,3170,17.306
4410,3171,18.886
4410,3172,18.026
4410,3173,2.336
4410,3174,22.255
4410,3175,22.194
4410,3176,8.286
4410,3177,6.426
4410,3178,7.177
4410,3179,3.479
4410,3180,16.684
4410,3181,20.663
4410,3182,8.49
4410,3183,18.442
4410,3184,16.093
4420,3185,24.457
4420,3186,11.877
4420,3187,19.046
4420,3188,13.848
4420,3189,23.558
4420,3190,18.191
4420,3191,17.118
4420,3192,12.309
4420,3193,22.916
4420,3194,5.982
4420,3195,8.721
4420,3196,1.878
4420,3197,7.509
4420,3198,11.036
4420,3199,11.738
4420,3200,12.14
4420,3201,16.752
4420,3202,4.298
4420,3203,18.057
4420,3204,8.733
4420,3205,15.1
4420,3206,20.974
4420,3207,4.123
4420,3208,20.612
4420,3209,4.935
4420,3210,16.07
4420,3211,6.341
4420,3212,21.795
4420,3213,16.076
4420,3214,17.306
4420,3215,6.972
4420,3216,23.505
4458,3217,5.272
4458,3218,15.397
4458,3219,2.929
4458,3220,7.304
4458,3221,9.123
4458,3222,2.88
4458,3223,4.588
4458,3224,0.33
4458,3225,6.796
4458,3226,5.843
4458,3227,4.641
4458,3228,9.454
4458,3229,8.496
4458,3230,4.532
4458,3231,1.698
4458,3232,5.397
4458,3233,5.983
4458,3234,1.832
4458,3235,1.343
4458,3236,12.206
4458,3237,11.123
4458,3238,-1.334
4458,3239,6.545
4458,3240,4.63
4458,3241,3.876
4458,3242,10.671
4458,3243,2.077
4458,3244,1.927
4458,3245,-1.506
4458,3246,7.628
4458,3247,2.109
4458,3248,4.233
4458,3249,18.781
4458,3250,7.723
4458,3251,1.78
4458,3252,6.682
4458,3253,15.474
4458,3254,8.918
4458,3255,11.436
4458,3256,9.108
4458,3257,8.117
4458,3258,0.397
4458,3259,5.229
4458,3260,4.24
4458,3261,2.356
4458,3262,5.634
4458,3263,-2.632
4458,3264,7.681
4511,3265,14.186
4511,3266,4.324
4511,3267,8.64
4511,3268,9.783
4511,3269,7.459
4511,3270,18.342
4511,3271,6.701
4511,3272,11.062
4511,3273,15.35
4511,3274,2.444
4511,3275,13.563
4511,3276,9.272
4511,3277,12.184
4511,3278,15.55
4511,3279,18.632
4511,3280,5.627
4511,3281,13.397
4511,3282,20.318
4511,3283,12.396
4511,3284,7.802
4511,3285,22.94
4511,3286,14.742
4511,3287,12.872
4511,3288,23.04
4511,3289,20.487
4511,3290,9.253
4511,3291,10.871
4511,3292,6.221
4511,3293,9.341
4511,3294,7.035
4511,3295,16.808
4511,3296,20.566
4511,3297,15.291
4511,3298,13.565
4511,3299,21.006
4511,3300,4.588
4511,3301,19.995
4511,3302,17.82
4511,3303,5.894
4511,3304,4.576
4511,3305,5.762
4511,3306,18.571
4511,3307,16.607
4511,3308,8.366
4511,3309,7.184
4511,3310,18.042
4511,3311,5.613
4511,3312,22.601
4511,3313,19.888
4511,3314,15.456
4511,3315,9.142
4511,3316,19.91
4511,3317,7.447
4511,3318,21.481
4511,3319,18.069
4511,3320,20.405
4511,3321,16.241
4511,3322,22.996
4523,3323,16.093
4523,3324,10.18
4523,3325,9.647
4523,3326,1.059
4523,3327,4.145
4523,3328,12.17
4523,3329,8.26
4523,3330,5.454
4523,3331,6.857
4523,3332,11.914
4523,3333,4.454
4523,3334,7.451
4523,3335,22.523
4523,3336,4.241
4523,3337,12.68
4523,3338,12.383
4523,3339,7.452
4523,3340,12.324
4523,3341,-0.912
4523,3342,11.535
4523,3343,17.602
4523,3344,7.204
4523,3345,-0.672
4523,3346,17.448
4523,3347,6.57
4523,3348,11.104
4523,3349,11.583
4523,3350,8.327
4523,3351,-2.282
4523,3352,10.045
4523,3353,10.469
4523,3354,3.964
4523,3355,3.565
4523,3356,16.474
4523,3357,4.468
4523,3358,14.27
4523,3359,8.159
4523,3360,-2.426
4523,3361,2.777
4523,3362,0.424
4523,3363,9.219
4523,3364,12.471
4523,3365,6.646
4523,3366,3.483
4523,3367,12.079
4523,3368,13.766
4523,3369,5.885
4530,3370,5.026
4530,3371,0.073
4530,3372,9.916
4530,3373,15.939
4530,3374,15.201
4530,3375,8.254
4530,3376,5.209
4530,3377,3.556
4530,3378,15.025
4530,3379,4.564
4530,3380,5.922
4530,3381,14.602
4530,3382,0.595
4530,3383,6.585
4530,3384,6.295
4530,3385,6.649
4530,3386,20.479
4530,3387,14.939
4530,3388,9.801
4530,3389,11.841
4530,3390,3.968
4530,3391,12.961
4530,3392,8.898
4530,3393,18.776
4530,3394,18.013
4530,3395,9.58
4530,3396,1.155
4530,3397,16.785
4530,3398,9.497
4530,3399,4.219
4530,3400,3.131
4530,3401,7
4530,3402,15.256
4530,3403,9.659
4530,3404,11.162
4530,3405,-1.671
4530,3406,4.4
4530,3407,6.276
4530,3408,10.821
4530,3409,9.666
4530,3410,4.264
4530,3411,15.636
4530,3412,12.453
4530,3413,14.873
4530,3414,22.943
4530,3415,14.424
4530,3416,6.911
4530,3417,17.45
4530,3418,2.237
4530,3419,16.717
4530,3420,5.564
4530,3421,7.252
4530,3422,5.147
4530,3423,-0.762
4530,3424,10.257
4530,3425,3.97
4530,3426,8.248
4530,3427,1.747
4530,3428,5.436
4530,3429,7.304
4530,3430,10.133
4530,3431,8.472
4530,3432,9.81
4642,3433,22.518
4642,3434,14.419
4642,3435,23.69
4642,3436,14.309
4642,3437,10.88
4642,3438,8.109
4642,3439,13.698
4642,3440,16.36
4642,3441,21.609
4642,3442,15.937
4642,3443,24.138
4642,3444,22.613
4642,3445,11.176
4642,3446,15.103
4642,3447,23.89
4642,3448,17.467
4642,3449,20.293
4642,3450,12.052
4642,3451,12.094
4642,3452,8.107
4642,3453,11.605
4642,3454,6.734
4642,3455,17.102
4642,3456,7.701
4642,3457,11.134
4642,3458,20.986
4642,3459,10.124
4642,3460,8.178
4642,3461,-0.365
4642,3462,24.993
4642,3463,16.606
4642,3464,19.103
4642,3465,9.03
4642,3466,19.141
4642,3467,7.071
4642,3468,24.421
4642,3469,9.223
4642,3470,6.88
4642,3471,10.252
4642,3472,11.86
4642,3473,3.085
4642,3474,16.919
4642,3475,18.829
4642,3476,8.644
4642,3477,19.521
4642,3478,15.12
4642,3479,23.238
4642,3480,5.507
4642,3481,14.832
4642,3482,8.738
4642,3483,17.326
4642,3484,3.812
4642,3485,19.685
4642,3486,20.136
4642,3487,9.209
4642,3488,16.225
4642,3489,18.846
4642,3490,22.07
4642,3491,15.776
4642,3492,14.918
4642,3493,17.864
4868,3494,18.308
4868,3495,6.968
4868,3496,19.078
4868,3497,10.261
4868,3498,13.335
4868,3499,8.91
4868,3500,10.724
4868,3501,12.68
4868,3502,17.77
4868,3503,16.411
4868,3504,12.298
4868,3505,13.816
4868,3506,15.524
4868,3507,15.352
4868,3508,16.163
4868,3509,16.413
4868,3510,8.425
4868,3511,8.874
4868,3512,20.69
4868,3513,18.53
4868,3514,7.358
4868,3515,12.694
4868,3516,18.399
4868,3517,13.879
4868,3518,18.479
4868,3519,4.102
4868,3520,9.101
4868,3521,10.405
4868,3522,14.209
4868,3523,-1.607
4868,3524,9.368
4868,3525,0.098
4868,3526,5.071
4868,3527,16.46
4931,3528,11.731
4931,3529,19.996
4931,3530,13.938
4931,3531,12.188
4931,3532,7.914
4931,3533,17.168
4931,3534,23.528
4931,3535,23.878
4931,3536,20.876
4931,3537,5.982
4931,3538,9.801
4931,3539,23.023
4931,3540,8.075
4931,3541,13.499
4931,3542,9.112
4931,3543,18.617
4931,3544,11.966
4931,3545,5.592
4931,3546,21.358
4931,3547,9.792
4931,3548,10.018
4931,3549,12.89
4931,3550,21.037
4931,3551,16.75
4931,3552,12.406
4931,3553,22.432
4931,3554,14.492
4931,3555,10.421
4931,3556,15.168
4931,3557,4.447
4931,3558,10.62
4931,3559,11.435
4931,3560,18.775
4931,3561,12.858
4931,3562,3.033
4931,3563,21.534
4931,3564,22.846
4931,3565,12.577
4931,3566,13.272
4931,3567,12.773
4931,3568,15.267
4931,3569,19.21
4931,3570,15.758
4931,3571,8.39
4931,3572,8.463
4931,3573,11.085
4931,3574,12.201
4931,3575,17.529
4931,3576,9.183
4931,3577,15.265
4931,3578,9.276
4931,3579,20.194
4931,3580,7.125
4931,3581,7.555
4931,3582,17.332
4931,3583,7.85
4931,3584,16.616
4931,3585,13.75
5192,3586,2.35
5192,3587,2.839
5192,3588,4.057
5192,3589,3.418
5192,3590,17.088
5192,3591,15.389
5192,3592,10.63
5192,3593,6.166
5192,3594,5.043
5192,3595,17.913
5192,3596,15.054
5192,3597,17.072
5192,3598,19.141
5192,3599,-0.576
5192,3600,4.88
5192,3601,5.137
5192,3602,4.311
5192,3603,13.482
5192,3604,0.313
5192,3605,17.158
5192,3606,15.37
5192,3607,10.721
5192,3608,22.451
5192,3609,19.575
5192,3610,21.91
5192,3611,10.97
5192,3612,3.943
5192,3613,5.661
5404,3614,24.993
5404,3615,5.868
5404,3616,15.281
5404,3617,13.555
5404,3618,15.762
5404,3619,20.144
5404,3620,16.423
5404,3621,4.072
5404,3622,16.985
5404,3623,7.204
5404,3624,20.379
5404,3625,24.095
5404,3626,11.046
5404,3627,21.524
5404,3628,17.537
5404,3629,11.833
5404,3630,19.467
5404,3631,3.552
5404,3632,19.425
5404,3633,17.994
5404,3634,19.859
5404,3635,15.497
5404,3636,24.138
5404,3637,14.573
5404,3638,4.096
5404,3639,8.47
5404,3640,20.776
5404,3641,9.106
5404,3642,10.713
5404,3643,10.817
5404,3644,20.794
5404,3645,7.128
5404,3646,22.896
5404,3647,16.895
5404,3648,8.215
5404,3649,4.837
5404,3650,16.713
5404,3651,14.106
5404,3652,13.711
5404,3653,17.312
5404,3654,12.411
5404,3655,14.927
5404,3656,18.802
5404,3657,22.08
5404,3658,9.395
5404,3659,24.479
5404,3660,9.987
5404,3661,16.574
5404,3662,23.81
5404,3663,17.163
5404,3664,21.819
5404,3665,20.686
5404,3666,19.015
5404,3667,13.664
5404,3668,23.137
5404,3669,4.682
5404,3670,18.232
5619,3671,22.521
5619,3672,24.133
5619,3673,6.756
5619,3674,16.338
5619,3675,4.408
5619,3676,6.388
5619,3677,23.566
5619,3678,18.315
5619,3679,16.721
5619,3680,24.993
5619,3681,19.032
5619,3682,21.031
5619,3683,18.6
5619,3684,21.666
5619,3685,0.452
5619,3686,-0.368
5619,3687,17.817
5619,3688,11.827
5619,3689,14.457
5619,3690,18.272
5619,3691,12.905
5619,3692,15.936
5619,3693,23.746
5619,3694,19.757
5619,3695,18.915
5619,3696,23.124
5619,3697,17.193
5619,3698,24.133
5619,3699,16.703
5619,3700,20.17
5619,3701,15.977
5619,3702,23.043
5619,3703,22.051
5619,3704,10.506
5619,3705,21.451
5619,3706,1.135
5619,3707,18.737
5619,3708,16.443
5619,3709,7.751
5619,3710,14.44
5619,3711,1.701
5619,3712,9.264
5619,3713,18.749
5619,3714,19.491
5619,3715,17.474
5619,3716,3.352
5619,3717,18.116
5619,3718,22.08
5619,3719,3.254
5619,3720,8.529
5619,3721,24.247
5619,3722,14.76
5619,3723,24.479
5619,3724,2.866
5619,3725,16.236
5619,3726,22.517
5619,3727,11.755
5619,3728,24.479
5619,3729,9.939
5619,3730,23.062
5619,3731,9.572
5619,3732,8.647
5619,3733,17.795
5619,3734,-0.988
5619,3735,16.649
5619,3736,18.406
5640,3737,11.876
5640,3738,14.283
5640,3739,3.714
5640,3740,23.048
5640,3741,18.066
5640,3742,1.427
5640,3743,7.582
5640,3744,24.107
5640,3745,23.424
5640,3746,7.261
5640,3747,0.443
5640,3748,12.338
5640,3749,6.035
5640,3750,10.579
5640,3751,18.225
5640,3752,10.193
5640,3753,19.16
5640,3754,9.223
5640,3755,20.145
5640,3756,7.131
5640,3757,3.927
5640,3758,16.722
5640,3759,20.907
5640,3760,22.406
5640,3761,24.545
5640,3762,21.579
5640,3763,16.509
5640,3764,11.534
5640,3765,16.197
5640,3766,22.107
5640,3767,23.768
5640,3768,4.037
5640,3769,9.231
5640,3770,8.276
5640,3771,17.085
5640,3772,13
5640,3773,22.373
5640,3774,11.281
5640,3775,11.11
5640,3776,2.215
5640,3777,19.515
5640,3778,16.212
5640,3779,13.876
5640,3780,0.614
5640,3781,11.116
5640,3782,23.525
5640,3783,8.389
5640,3784,9.056
5640,3785,14.699
5640,3786,15.758
5640,3787,0.718
5640,3788,15.058
5640,3789,4.067
5640,3790,11.902
5640,3791,5.915
5640,3792,9.314
5640,3793,23.323
5650,3794,22.587
5650,3795,7.633
5650,3796,8.49
5650,3797,4.682
5650,3798,14.866
5650,3799,23.38
5650,3800,22.067
5650,3801,5.191
5650,3802,4.527
5650,3803,3.422
5650,3804,8.034
5650,3805,6.552
5650,3806,12.125
5650,3807,4.275
5650,3808,15.026
5650,3809,22.924
5650,3810,13.331
5650,3811,16.641
5650,3812,20.907
5650,3813,12.525
5650,3814,10.527
5650,3815,17.991
5650,3816,17.392
5650,3817,19.762
5650,3818,13.835
5650,3819,19.858
5650,3820,8.526
5650,3821,22.974
5650,3822,16.722
5650,3823,19.312
5650,3824,9.117
5650,3825,4.294
5650,3826,8.507
5650,3827,12.438
5650,3828,13.508
5650,3829,8.368
5650,3830,10.519
5650,3831,10.958
5650,3832,18.266
5650,3833,17.392
5650,3834,23.28
5650,3835,22.229
5650,3836,20.789
5650,3837,23.28
5650,3838,23.28
5667,3839,10.697
5667,3840,14.909
5667,3841,23.249
5667,3842,15.319
5667,3843,0.258
5667,3844,5.902
5667,3845,23.785
5667,3846,10.478
5667,3847,16.752
5667,3848,18.184
5667,3849,6.094
5667,3850,16.269
5667,3851,10.989
5667,3852,21.097
5667,3853,23.033
5667,3854,22.544
5667,3855,12.413
5667,3856,8.169
5667,3857,10.373
5667,3858,23.882
5667,3859,15.745
5667,3860,17.765
5667,3861,15.826
5667,3862,-2.832
5667,3863,4.618
5667,3864,22.889
5667,3865,6.967
5667,3866,17.9
5667,3867,9.743
5667,3868,11.893
5667,3869,10.489
5667,3870,13.437
5667,3871,8.954
5667,3872,18.773
5667,3873,17.974
5667,3874,18.454
5667,3875,21.319
5667,3876,12.882
5667,3877,21.283
5667,3878,17.112
5667,3879,14.859
5667,3880,11.141
5667,3881,0.977
5667,3882,13.138
5667,3883,7.965
5667,3884,24.067
5667,3885,15.409
5667,3886,9.903
5667,3887,12.336
5667,3888,21.533
5667,3889,11.286
5667,3890,12.331
5667,3891,13.813
5667,3892,23.053
5667,3893,5.812
5667,3894,17.271
5667,3895,0.767
5667,3896,4.68
5667,3897,14.796
5667,3898,21.514
5667,3899,8.234
5720,3900,19.196
5720,3901,13.754
5720,3902,12.43
5720,3903,11.871
5720,3904,13.289
5720,3905,0.829
5720,3906,18.8
5720,3907,13.086
5720,3908,21.361
5720,3909,8.259
5720,3910,17.248
5720,3911,9.757
5720,3912,20.765
5720,3913,15.896
5720,3914,23.912
5720,3915,24.075
5720,3916,12.851
5720,3917,14.649
5720,3918,14.477
5720,3919,14.68
5720,3920,14.966
5720,3921,3.265
5720,3922,12.149
5720,3923,17.187
5720,3924,22.829
5720,3925,8.342
5720,3926,12.428
5720,3927,10.315
5720,3928,7.136
5720,3929,20.504
5720,3930,10.669
5720,3931,9.064
5720,3932,15.664
5720,3933,7.728
5720,3934,23.525
5720,3935,18.493
5720,3936,-1.472
5720,3937,18.714
5720,3938,9.484
5720,3939,13.265
5720,3940,19.945
5720,3941,12.012
5720,3942,17.221
5720,3943,10.385
5720,3944,10.822
5720,3945,12.55
5720,3946,15.371
5720,3947,22.465
5720,3948,8.652
5720,3949,21.794
5720,3950,18.241
5720,3951,13.712
5720,3952,18.352
5761,3953,2.076
5761,3954,5.797
5761,3955,6.037
5761,3956,9.889
5761,3957,11.618
5761,3958,5.364
5761,3959,14.633
5761,3960,4.153
5761,3961,6.712
5761,3962,17.514
5761,3963,21.233
5761,3964,9.544
5761,3965,-1.408
5761,3966,8.393
5761,3967,21.39
5761,3968,17.157
5761,3969,7.344
5761,3970,2.407
5761,3971,17.042
5761,3972,14.662
5761,3973,15.794
5761,3974,16.481
5761,3975,20.99
5761,3976,8.794
5761,3977,8.331
5761,3978,24.479
5761,3979,13.33
5761,3980,11.342
5761,3981,16.773
5761,3982,21.633
5761,3983,17.92
5761,3984,16.784
5761,3985,13.7
5761,3986,3.422
5761,3987,4.462
5761,3988,8.118
5761,3989,17.931
5761,3990,1.288
5761,3991,14.836
5761,3992,6.861
5761,3993,14.872
5761,3994,14.73
5761,3995,5.076
5761,3996,14.491
5761,3997,-0.493
5761,3998,10.084
5761,3999,17.565
5761,4000,5.655
5761,4001,15.644
5761,4002,-1.559
5761,4003,6.659
5761,4004,11.629
5762,4005,8.529
5762,4006,13.453
5762,4007,10.81
5762,4008,0.585
5762,4009,-2.252
5762,4010,2.633
5762,4011,-2.55
5762,4012,3.284
5762,4013,2.43
5762,4014,12.771
5762,4015,4.888
5762,4016,7.081
5762,4017,5.813
5762,4018,5.037
5762,4019,-2.224
5762,4020,6.524
5762,4021,-2.721
5762,4022,0.193
5762,4023,0.959
5762,4024,6.366
5762,4025,4.423
5762,4026,3.954
5762,4027,2.572
5762,4028,19.424
5762,4029,7.094
5762,4030,2.764
5762,4031,3.73
5762,4032,-0.754
5762,4033,-2.832
5762,4034,1.045
5762,4035,9.385
5762,4036,2.617
5762,4037,1.083
5762,4038,7.722
5762,4039,5.312
5762,4040,0.569
5762,4041,10.303
5783,4042,4.983
5783,4043,9.725
5783,4044,21.504
5783,4045,11.637
5783,4046,4.858
5783,4047,17.53
5783,4048,0.148
5783,4049,17.718
5783,4050,1.288
5783,4051,3.083
5783,4052,18.026
5783,4053,10.652
5783,4054,20
5783,4055,11.593
5783,4056,17.416
5783,4057,17.059
5783,4058,9.413
5783,4059,22.794
5783,4060,15.456
5783,4061,18.326
5783,4062,13.009
5783,4063,7.417
5783,4064,14.704
5783,4065,10.927
5783,4066,22.541
5783,4067,21.141
5783,4068,5.499
5783,4069,17.287
5783,4070,15.626
5815,4071,5.964
5815,4072,0.842
5815,4073,5.271
5815,4074,17.43
5815,4075,10.485
5815,4076,0.371
5815,4077,12.521
5815,4078,2.865
5815,4079,12.484
5815,4080,14.206
5815,4081,19.598
5815,4082,6.707
5815,4083,3.9
5815,4084,1.27
5815,4085,11.182
5815,4086,-1.603
5815,4087,14.165
5815,4088,2.04
5815,4089,7.123
5815,4090,5.443
5815,4091,6.44
5815,4092,3.778
5815,4093,5.034
5815,4094,3.278
5815,4095,10.99
5819,4096,5.698
5819,4097,1.068
5819,4098,13.427
5819,4099,13.702
5819,4100,11.802
5819,4101,14.658
5819,4102,18.881
5819,4103,2.191
5819,4104,5.19
5819,4105,19.487
5819,4106,7.381
5819,4107,9.741
5819,4108,11.149
5819,4109,16.246
5819,4110,7.782
5819,4111,19.357
5819,4112,15.575
5819,4113,15.669
5819,4114,15.108
5819,4115,11.933
5819,4116,6.032
5819,4117,23.185
5819,4118,1.584
5819,4119,2.272
5819,4120,16.837
5819,4121,16.688
5819,4122,13.652
5819,4123,5.825
5819,4124,24.812
5819,4125,16.936
5819,4126,24.483
5819,4127,7.492
5819,4128,3.886
5819,4129,-2.132
5819,4130,18.62
5819,4131,16.084
5819,4132,20.441
5819,4133,3.237
5819,4134,18.142
5819,4135,10.165
5819,4136,24.479
5819,4137,3.615
5819,4138,12.465
5819,4139,14.736
5819,4140,13.854
5819,4141,18.01
5819,4142,11.794
5819,4143,13.848
5819,4144,12.192
5819,4145,-2.334
5838,4146,13.903
5838,4147,14.123
5838,4148,24.133
5838,4149,22.449
5838,4150,10.225
5838,4151,5.441
5838,4152,7.477
5838,4153,14.707
5838,4154,13.934
5838,4155,10.504
5838,4156,14.275
5838,4157,21.355
5838,4158,8.754
5838,4159,13.701
5838,4160,9.614
5838,4161,10.439
5838,4162,3.584
5838,4163,20.673
5838,4164,12.335
5838,4165,10.479
5838,4166,15.515
5838,4167,9.875
5838,4168,17.327
5838,4169,7.193
5838,4170,16.189
5838,4171,16.948
5838,4172,17.312
5838,4173,20.765
5838,4174,19.485
5838,4175,19.247
5838,4176,2.417
5937,4177,23.88
5937,4178,23.771
5937,4179,18.312
5937,4180,17.539
5937,4181,6.102
5937,4182,18.4
5937,4183,19.4
5937,4184,18.56
5937,4185,8.631
5937,4186,18.38
5937,4187,14.503
5937,4188,23.822
5937,4189,12.911
5937,4190,18.345
5937,4191,17.152
5937,4192,12.846
5937,4193,18.358
5937,4194,17.19
5937,4195,4.141
5937,4196,10.045
5937,4197,20.011
5937,4198,19.803
5937,4199,21.66
5937,4200,22.717
5937,4201,16.219
5937,4202,15.92
5937,4203,12.853
5937,4204,17.321
5937,4205,17.711
6074,4206,21.142
6074,4207,4.826
6074,4208,15.473
6074,4209,4.472
6074,4210,12.553
6074,4211,19.772
6074,4212,4.176
6074,4213,15.573
6074,4214,18.807
6074,4215,8.914
6074,4216,8.005
6074,4217,15.241
6074,4218,19.184
6074,4219,13.302
6074,4220,14.818
6074,4221,15.502
6074,4222,8.642
6074,4223,7.316
6074,4224,15.243
6074,4225,10.654
6074,4226,15.076
6074,4227,18.324
6074,4228,18.875
6074,4229,16.89
6074,4230,17.681
6074,4231,7.907
6074,4232,9.38
6074,4233,5.236
6074,4234,23.917
6074,4235,15.636
6074,4236,22.427
6074,4237,20.075
6074,4238,11.344
6074,4239,17.445
6074,4240,2.124
6074,4241,1.099
6074,4242,20.251
6074,4243,12.511
6074,4244,6.332
6074,4245,7.082
6074,4246,12.55
6074,4247,21.26
6074,4248,9.377
6074,4249,15.842
6074,4250,6.963
6074,4251,21.986
6074,4252,20.635
6074,4253,2.823
6074,4254,17.173
6074,4255,24.421
6074,4256,21.658
6074,4257,21.734
6074,4258,5.311
6074,4259,9.831
6074,4260,19.882
6074,4261,16.956
6089,4262,20.111
6089,4263,16.624
6089,4264,15.343
6089,4265,20.613
6089,4266,20.069
6089,4267,6.761
6089,4268,14.498
6089,4269,21.052
6089,4270,15.761
6089,4271,19.729
6089,4272,24.386
6089,4273,13.833
6089,4274,17.54
6089,4275,-0.111
6089,4276,8.726
6089,4277,5.722
6089,4278,11.303
6089,4279,23.259
6089,4280,13.337
6089,4281,6.707
